text,label
总是担心自己的努力到头来只是感动了自己，这种深入骨髓的挫败感让我真的好无助，想哭,anxiety
总是担心自己的努力到头来只是感动了自己，这种深入骨髓的挫败感让我真的好无助，我到底该怎么办,anxiety
总是担心自己的努力到头来只是感动了自己，这种深入骨髓的空虚感让我真的好无助，我该怎么办,anxiety
总是担心自己的努力只是在做无用功，这种巨大的空虚感和无力感让我真的好想放弃逃跑,anxiety
总是担心自己的努力只是感动了自己，这种巨大的空虚感和无力感让我真的好想放弃了,anxiety
总是担心自己的努力只是感动了自己，这种挫败感让我真的无助，我到底该怎么办,anxiety
总是担心自己的努力赶不上父母老去的速度,anxiety
总是担心自己的努力跟不上父母老去的速度，这种迫切感让人时刻紧绷,anxiety
总是担心自己的存款跑不动通货膨胀，一想到养老问题就整宿睡不着,anxiety
总是担心自己的孩子会重复我的老路，在这个阶级固化的泥潭里挣扎，这种作为父母的愧疚感让我整宿睡不着,anxiety
总是担心自己的手机电量低于10%，这种被迫产生的生存焦虑，其实是现代人最大的悲哀,anxiety
总是担心自己的才华撑不起野心，这种焦虑感让我每天都过得好累,anxiety
总是担心自己的才华跟不上膨胀的野心，这种精神上的内耗让我每天都过得筋疲力尽,anxiety
总是担心自己的才华跟不上自己的野心,anxiety
总是担心自己的才华跟不上野心，这种焦虑感时刻在焦灼,anxiety
总是担心自己的拼命努力到头来只是一场空，这种挫败感真的让我觉得好累好无助,anxiety
总是担心自己的电子产品会突然全部坏掉，这种对现代文明的过度依赖，让我感到深深的恐慌,anxiety
总是担心自己的职业选择是错误的，好纠结，感觉未来的路好模糊,anxiety
总是担心自己的这点烂命努力到头来只是一场空，这种挫败感真的让我觉得人生好没意思,anxiety
总是担心自己的选择会成为未来的遗憾，这种患得患失的心态好累,anxiety
总是担心自己的选择是错的，好纠结,anxiety
总是担心自己的选择是错的，害怕以后会后悔,anxiety
总是担心自己的隐私在互联网上是一丝不挂的，这种不安全感让我拒绝了所有需要人脸识别的APP,anxiety
总是担心自己能力不够会搞砸，怕被领导当众臭骂，每天都活在胆战心惊的焦虑阴影里,anxiety
总是担心自己能力不足做不好，怕被领导当众批评，每天都活在焦虑里,anxiety
总是担心自己跟不上同龄人的脚步会被社会淘汰，这种被时代列车碾压的恐惧感，让我每天都活得像个疯子,anxiety
总是担心自己跟不上同龄人的脚步，这种被时代抛弃的恐惧感，让我每天都活得像个疯子,anxiety
总是担心自己跟不上技术迭代会被行业淘汰，这种被列车碾压的恐惧感，让我每天活得像疯子,anxiety
总是担心自己跟不上时代会被社会淘汰，这种被列车碾压的恐惧感，让我每天活得像个疯子,anxiety
总是担心走在路上会被那些从无人机上掉下来的零件砸中，这种对现代工业坠落的恐惧，让我时刻缩着脖子,anxiety
总是担心这担心那烦死了,anxiety
总是担心选择是错的，好纠结,anxiety
总是控制不住地去想最坏的结果，整个人都要崩溃了,anxiety
总是无端地猜疑那些细节，我讨厌这样敏感且卑微的自己,anxiety
总是觉得时间不够用，这种被生活推着走的紧迫感让我彻夜难眠,anxiety
总是觉得有人在背后议论我，这种疑神疑鬼的状态让我疲惫不堪,anxiety
总是觉得有什么重要的事情被漏掉了，这种心悬在半空的感觉真难受,anxiety
总是觉得自己在浪费生命，这种时间焦虑症让我无法享受片刻安宁,anxiety
总觉得会出什么问题有点不安,anxiety
总觉得会被否定,anxiety
总觉得会被否定有点慌,anxiety
总觉得出租屋的衣柜后面藏着一只眼睛，这种没来由的窥视感让我连洗澡都要反锁三道门，我快疯了,anxiety
总觉得出租屋那面穿衣镜里住着另一个人，这种被自己窥视的错觉，让我连睡觉都要拿布把它蒙上,anxiety
总觉得周围的人都在秘密加速变强让我好慌,anxiety
总觉得周围的人都在秘密加速变强，唯独我还在原地打转，好焦虑,anxiety
总觉得周围的人都在秘密加速变强，唯独我还在原地打转，这种无力感让人抓狂,anxiety
总觉得周围的人都在秘密加速，唯独我被困在原地，这种落差感让人如坐针毡,anxiety
总觉得周围的人都在秘密进化唯独我在原地打转,anxiety
总觉得周围的人都在秘密进化，唯独我被困在原地，这种落差感让人抓狂,anxiety
总觉得周围的人都在进化唯独我在原地打转,anxiety
总觉得周围的人都在进步，唯独我在原地打转，这种落差感让我很焦虑,anxiety
总觉得哪里不太对劲,anxiety
总觉得哪里不对劲有点焦虑,anxiety
总觉得哪里不对劲，但又说不上来，整个人很忐忑,anxiety
总觉得哪里不对劲，心跳一直静不下来。,anxiety
总觉得哪里会出问题，心里一直悬着，静不下来。,anxiety
总觉得哪里会出问题，心里一直悬着，静不下来。...,anxiety
总觉得哪里会出问题，心里一直悬着，静不下来。。,anxiety
总觉得哪里会出问题，心里一直悬着，静不下来。，好慌。,anxiety
总觉得哪里会出问题，心里一直悬着，静不下来。，真的。,anxiety
总觉得大家都在看着我等我犯错，压力大得喘不过气。,anxiety
总觉得大家都在看着我等我犯错，压力大得喘不过气。...,anxiety
总觉得大家都在看着我等我犯错，压力大得喘不过气。。,anxiety
总觉得大家都在看着我等我犯错，压力大得喘不过气。，好慌。,anxiety
总觉得大家都在看着我等我犯错，压力大得喘不过气。，真的。,anxiety
总觉得大家都在背地里使劲，唯独我还在原地打转，这种无力感让人夜不能寐,anxiety
总觉得平静只是暂时的，下一波不知道什么时候来,anxiety
总觉得手机在震动，可打开看却什么都没有...,anxiety
总觉得手机在震动，可打开看却什么都没有。,anxiety
总觉得手机在震动，可打开看却什么都没有！,anxiety
总觉得手机在震动，可打开看却什么都没有～,anxiety
总觉得手机的前置摄像头在我不看它的时候正盯着我笑，这种被AI监控的紧绷感，快让我崩溃了,anxiety
总觉得时间在身后举着鞭子赶，还没来得及好好年轻，就莫名其妙地老了,anxiety
总觉得明天的面试是个坑，但我又不得不跳，这种担惊受怕真折磨,anxiety
总觉得有人在背后审视我的一举一动，这种感觉太压抑了,anxiety
总觉得有人在背后议论我，这种感觉很不安...,anxiety
总觉得有人在背后议论我，这种疑神疑鬼的状态好累,anxiety
总觉得有什么事没做完，但翻了好几遍清单也没发现漏掉的,anxiety
总觉得现在的空气里到处都是毒虫子，戴三层口罩还是觉得喘不上气,anxiety
总觉得自己会被时代抛弃，这种迫切的危机感压得我整宿整宿睡不着,anxiety
总觉得自己做得不够好，怕辜负了大家的期待,anxiety
总觉得自己做得不够好，怕辜负了大家的期待。,anxiety
总觉得自己做得不够好，怕辜负了大家的期待，好想消失,anxiety
总觉得自己做得不够好，怕辜负了大家的期待，这种心理包袱太重了,anxiety
总觉得自己做得不够好，怕辜负大家的期待,anxiety
总觉得自己做得不够好，配不上大家对我的赞美，这种不配得感让我活得好压抑,anxiety
总觉得自己做得不够好，配不上这份好运气,anxiety
总觉得自己做得不够好，配不上这份好运气，怕辜负了大家的期待,anxiety
总觉得自己做得不够好，配不上这份好运气，越想越焦虑,anxiety
总觉得自己做得还不够好，怕辜负了老师和家人的期待，这种心理压力大到喘不过气,anxiety
总觉得自己做得还不够好，离理想中的自己还有好长一段距离，愁死我了,anxiety
总觉得自己做得还不够好，离那个理想中的自己还有好长一段距离,anxiety
总觉得自己做得还不够好，离那个理想中的自己还有好长一段距离，好焦虑,anxiety
总觉得自己做得还不够好，这种自我怀疑快要把我的自信心蚕食殆尽了,anxiety
总觉得自己做错了什么，但又不知道错在哪，心里毛毛的,anxiety
总觉得自己做错了什么，可又想不起任何细节...,anxiety
总觉得自己现在的幸福是偷来的，怕这一切哪天突然就消失了，活得小心翼翼,anxiety
总觉得自己现在的幸福是偷来的，怕这一切哪天突然就消失了，活得诚惶诚恐,anxiety
总觉得自己配不上现在的幸福，怕这一切都是泡沫，一戳就破，活得小心翼翼,anxiety
总觉得身后有一双眼睛在盯着我的一举一动,anxiety
总觉得身后有人在跟着我，吓得我一路小跑回家,anxiety
总觉得身后有人在跟着我，好紧张,anxiety
总觉得身后有人跟着，吓得我心跳加速,anxiety
总觉得身后的车流里有一辆车在跟踪我，这种被害妄想症般的紧绷感，让我每次过马路都想尖叫,anxiety
恬淡虚无。在这间漏雨的破庙里听佛经，不去管万丈红尘，心如止水,contentment
恶心人,anger
恶心死了,anger
恶意抹黑真无耻,anger
恼羞成怒,anger
悠然,contentment
悠然自得,contentment
悠然自得。在无人的海滩上用沙子搭起脆弱城堡，这种创造感真高级,contentment
悠然自得。坐在废弃的天台上钓雨水，不去管外面的血雨腥风，这种边缘人的自由，最珍贵,contentment
患者的收缩压为一百二十毫米汞柱，舒张压为八十毫米汞柱。,neutral
您上次也是这么说的，算上这次，过去一个月我听了整整七遍，您的记性可真让人惊叹。,anger
您上次也是这么说的，结果呢？,anger
您不用谢我，以后这种背锅的好事，您还是留给您那些关系户吧，我受不起。,anger
您可太靠谱了，关键时刻永远找不到人。,anger
您可真是个体恤下属的好领导，凌晨三点还在群里关心大家有没有睡着,anger
您可真是个决策天才，能把这么基本的架构搞得漏洞百出也挺不容易的,anger
您可真是个和平主义者，这种被欺负到头上了还能反过来劝我忍耐的胸襟，真伟大。,anger
您可真是个大忙人，忙到连回个“收到”的时间都没有，却有空在朋友圈发九宫格自拍。,anger
您可真是个天才，能想出这么损的招数。,anger
